ClientID,SubAccount,BTCAddress,TransactionAmount,DiscountedAmount,NetTransactionValue,TransactionTime
3790918357,,34YmieYWh2Ldnmwa7saYgntZ7BVikUUhYH,14.800793798,1.2025644960875002,13.5982293019125,636057
3790918357,,34YmieYWh2Ldnmwa7saYgntZ7BVikUUhYH,15.502593888,1.2595857534000001,14.2430081346,635933
3790916336,,34KWAW4pEHjDQqAq2zeVrgcDdNrMaWZGKf,90.55624510800001,7.357694915025001,83.198550192975,637516
3790916336,,34KWAW4pEHjDQqAq2zeVrgcDdNrMaWZGKf,178.87946,14.533956125,164.345503875,636182
3790916385,,3DtF1ffj4AANNd2rNzDEjBtpPshypfQe7n,7.111281600000001,0.5777916300000001,6.533489970000001,638896
3790916385,,3DtF1ffj4AANNd2rNzDEjBtpPshypfQe7n,5.0700804,0.4119440325,4.6581363675,637940
3790916385,,3DtF1ffj4AANNd2rNzDEjBtpPshypfQe7n,20.247399,1.6451011687500001,18.602297831250002,637328
3790916385,,3DtF1ffj4AANNd2rNzDEjBtpPshypfQe7n,13.0373496,1.0592846550000001,11.978064945,636324
3790916500,,33Q1uvbYJEaeWJLx5qAhNLTRqE7A7YPA86,5.717997168,0.46458726990000004,5.2534098981,637275
3790916500,,33Q1uvbYJEaeWJLx5qAhNLTRqE7A7YPA86,5.982365646000001,0.4860672087375001,5.4962984372625,637161
3790916500,,33Q1uvbYJEaeWJLx5qAhNLTRqE7A7YPA86,6.011227792000001,0.48841225810000005,5.5228155339,637066
3790916674,,39LCFAbmg6t8y7mGvLf4VVY8tqB5CocJmY,22.483831218000002,1.8268112864625003,20.6570199315375,640362
3790916682,,3KXPYvLGFKJKSTd4nzoEMhD8KU8uGH5YKV,118.74227064600002,9.647809489987502,109.09446115601253,639146
3790916716,,33dVBZ5oruVzWUZajsdAqDEaDXpVYc2BGc,12.43321989,1.0101991160625001,11.4230207739375,638596
3790916724,199900030,3FwemmdRMY5KnyC6Z5gysyfiYQuguk7Zup,17.818808540000003,1.4477781938750003,16.371030346125004,637248
3790915866,199900061,3JEHaGomT2GKMKhTbA5KduviUKC8rzTqWy,37.181796762000005,3.0210209869125006,34.1607757750875,638333
3793007877,,3PgaAeYtqZKftUt9pRLZj1LyJV4GAbK5wD,11.844673544,0.9623797254500001,10.88229381855,638280
3793007877,,3PgaAeYtqZKftUt9pRLZj1LyJV4GAbK5wD,53.305420628,4.331065426025,48.974355201975,638129
3793007877,,3PgaAeYtqZKftUt9pRLZj1LyJV4GAbK5wD,30.766718410000003,2.4997958708125,28.266922539187505,635931
3793007968,,3AakuwdDER5FStSUpnbJF2usdfesdTAxU8,35.894523102,2.9164300020375,32.9780930999625,639932
3793008107,199900003,34n8Z8BLqy7w7uUa6cQSSRxai2m3F21oCR,95.06751924400001,7.724235938575001,87.343283305425,638366
3793008107,199900003,34n8Z8BLqy7w7uUa6cQSSRxai2m3F21oCR,237.22006307200002,19.274130124600003,217.94593294740002,637351
3793005988,199900098,3GxVHVC8ZyJfMVb1kJZrf8yK1HjUTYXeBa,6.653328234000001,0.5405829190125001,6.1127453149875,637689
3793008503,,3HnM4R3ncSxnWKBsSUsWWE8RzwgUMbvvYC,14.26646,1.159149875,13.107310125,639616
3793008651,,3EeYrB2Fe8fajwKTfM69YxejSrUts4DJw8,14.837337884000002,1.2055337030750002,13.631804180925002,638118
3793008669,,3HZp1EZPUa1X95QeHK5cabEjEdEkb8yPBK,3.84097,0.3120788125,3.5288911875,638780
3793009204,,3KYEkAtoixud2akicFgAo5XwSRK4pqvzU3,5.123853980000001,0.4163131358750001,4.707540844125001,639346
3793009204,,3KYEkAtoixud2akicFgAo5XwSRK4pqvzU3,5.618900142000001,0.4565356365375001,5.162364505462501,639174
3793009204,,3KYEkAtoixud2akicFgAo5XwSRK4pqvzU3,5.891170044000001,0.4786575660750001,5.4125124779250005,639088
3793010137,199900122,38fREMtkNu5iRaTdJJjxwXPqgtud2odfFx,94.956240856,7.7151945695499995,87.24104628645,637302
3793010228,,3GncBbgkFu7Wq6S7KnAUZpNfFyXX7cHauf,96.001643148,7.800133505775,88.201509642225,637181
3795806920,,3CpjbQdp2VZatK1kZWBrNWXR5CDQ3V7JFR,48.152155792,3.9123626581,44.2397931339,639572
3795806920,,3CpjbQdp2VZatK1kZWBrNWXR5CDQ3V7JFR,11.865414782,0.9640649510375,10.9013498309625,638913
3795806920,,3CpjbQdp2VZatK1kZWBrNWXR5CDQ3V7JFR,14.575273988000001,1.1842410115250002,13.391032976475001,637827
3795804313,,36SsFVXbNof5ef3B1Dk8YVVJfn1wEic4zH,19.16369675,1.5570503609375,17.6066463890625,639569
3795804313,,36SsFVXbNof5ef3B1Dk8YVVJfn1wEic4zH,20.631825226,1.6763357996125001,18.9554894263875,639495
3795804313,,36SsFVXbNof5ef3B1Dk8YVVJfn1wEic4zH,18.711888936,1.5203409760500002,17.19154795995,638854
3795804313,,36SsFVXbNof5ef3B1Dk8YVVJfn1wEic4zH,24.143240000000002,1.9616382500000002,22.181601750000002,638545
3795804313,,36SsFVXbNof5ef3B1Dk8YVVJfn1wEic4zH,26.157664152,2.12531021235,24.032353939649997,638216
3795804313,,36SsFVXbNof5ef3B1Dk8YVVJfn1wEic4zH,22.416669114,1.8213543655125002,20.5953147484875,638169
3795803513,,36vznAGkdhjbDmjsk6kYy4Qd2MWvAmzBrx,1.388455784,0.11281203245,1.27564375155,636607
3795803521,,37ATfQAQAbTFDHk4tNcPxHF5UAuqCafrc5,1.389662946,0.11291011436250001,1.2767528316375,636607
3795803570,,34LoSxgDzt5oAsyjdHC1BMBm4piT2TUATJ,1.3905408820000003,0.11298144666250003,1.2775594353375002,636607
